,Position,Track.Name,Artist,Streams,URL,Date,Region
2296,192,Motorcycle Patches,Huncho Jack,187947,https://open.spotify.com/track/7g7raxdQpiLZT7aOlib4S1,1/9/2018,us
2297,193,Good Old Days (feat. Kesha),Macklemore,186933,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,1/9/2018,us
2298,194,Broccoli (feat. Lil Yachty),DRAM,186282,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,1/9/2018,us
2299,195,One Dance,Drake,184683,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/9/2018,us
2300,196,Portland,Drake,184537,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,1/9/2018,us
2301,197,All On Me,Devin Dawson,184519,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o,1/9/2018,us
2302,198,From The D To The A (feat. Lil Yachty),Tee Grizzley,184428,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2,1/9/2018,us
2303,199,Now Or Never,Halsey,184394,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8,1/9/2018,us
2304,200,So Good (& Metro Boomin),Big Sean,184149,https://open.spotify.com/track/0fWBFDRTIuk8ZgNdZqhCer,1/9/2018,us
2305,1,Dejala Que Vuelva (feat. Manuel Turizo),Piso 21,7786,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,1/9/2018,sv
2306,2,Sensualidad,Bad Bunny,7394,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1/9/2018,sv
2307,3,Criminal,Natti Natasha,6220,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,1/9/2018,sv
2308,4,Echame La Culpa,Luis Fonsi,5591,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,1/9/2018,sv
2309,5,Downtown,Anitta,5540,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,1/9/2018,sv
2310,6,Corazon,Maluma,5341,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,1/9/2018,sv
2311,7,Se Preparó,Ozuna,5017,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,1/9/2018,sv
2312,8,Que Va,Alex Sensation,4554,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,1/9/2018,sv
2313,9,Vuelve,Daddy Yankee,4164,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv,1/9/2018,sv
2314,10,Mayores,Becky G,4024,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,1/9/2018,sv
2315,11,rockstar,Post Malone,4015,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,1/9/2018,sv
2316,12,Suena El Dembow,Joey Montana,3835,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,1/9/2018,sv
2317,13,Me Rehúso,Danny Ocean,3808,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,1/9/2018,sv
2318,14,Báilame - Remix,Nacho,3726,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,1/9/2018,sv
2319,15,Robarte un Beso,Carlos Vives,3682,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,1/9/2018,sv
2320,16,Escápate Conmigo,Wisin,3414,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,1/9/2018,sv
2321,17,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,3226,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,1/9/2018,sv
2322,18,SUTRA,Sebastian Yatra,3201,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5,1/9/2018,sv
2323,19,Bella y Sensual,Romeo Santos,3200,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,1/9/2018,sv
2324,20,New Rules,Dua Lipa,3186,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,1/9/2018,sv
2325,21,Havana,Camila Cabello,3186,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1/9/2018,sv
2326,22,Perro Fiel,Shakira,3144,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,1/9/2018,sv
2327,23,Explícale,Yandel,3128,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG,1/9/2018,sv
2328,24,Perfect,Ed Sheeran,2975,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,1/9/2018,sv
2329,25,Chambea,Bad Bunny,2974,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,1/9/2018,sv
2330,26,Ahora Dice,Chris Jeday,2907,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,1/9/2018,sv
2331,27,Quiero Repetir,Ozuna,2859,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,1/9/2018,sv
2332,28,3 A.M.,Jesse & Joy,2841,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,1/9/2018,sv
2333,29,Dembow,Danny Ocean,2833,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,1/9/2018,sv
2334,30,Wolves,Selena Gomez,2742,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,1/9/2018,sv
2335,31,El Farsante,Ozuna,2713,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ,1/9/2018,sv
2336,32,Una Lady Como Tú,Manuel Turizo,2683,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,1/9/2018,sv
2337,33,Adiós Amor,Christian Nodal,2666,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,1/9/2018,sv
2338,34,Havana - Remix,Camila Cabello,2647,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,1/9/2018,sv
2339,35,Bonita,J Balvin,2622,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,1/9/2018,sv
2340,36,Déjate Llevar,Juan Magán,2606,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,1/9/2018,sv
2341,37,Mi Gente,J Balvin,2493,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,1/9/2018,sv
2342,38,Como Antes,Yandel,2483,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5,1/9/2018,sv
2343,39,Shape of You,Ed Sheeran,2473,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/9/2018,sv
2344,40,Felices los 4,Maluma,2335,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,1/9/2018,sv
2345,41,Loco Enamorado,Abraham Mateo,2218,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,1/9/2018,sv
2346,42,What Lovers Do (feat. SZA),Maroon 5,2167,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,1/9/2018,sv
2347,43,Gucci Gang,Lil Pump,2155,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,1/9/2018,sv
2348,44,Mamita,CNCO,2117,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq,1/9/2018,sv
2349,45,Tú Foto,Ozuna,2104,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf,1/9/2018,sv
2350,46,Esperándote,Manuel Turizo,2005,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,1/9/2018,sv
2351,47,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,2003,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,1/9/2018,sv
2352,48,Vivo Pensando En Ti,Felipe Peláez,1990,https://open.spotify.com/track/0H7cz1bR7w9PulJL7Na774,1/9/2018,sv
2353,49,Amantes,Greeicy,1989,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD,1/9/2018,sv
2354,50,Thunder,Imagine Dragons,1956,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,1/9/2018,sv
2355,51,Bum Bum Tam Tam,MC Fioti,1950,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,1/9/2018,sv
2356,52,#Natural,Paty Cantú,1910,https://open.spotify.com/track/6QY4K8DzL1HtAZbz7BGGOx,1/9/2018,sv
2357,53,Síguelo Bailando,Ozuna,1879,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,1/9/2018,sv
2358,54,Bella,Wolfine,1853,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE,1/9/2018,sv
2359,55,GPS,Maluma,1772,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub,1/9/2018,sv
2360,56,Mi Mala,Mau y Ricky,1694,https://open.spotify.com/track/4XP6qLtHI0n9UjIPTsuqe8,1/9/2018,sv
2361,57,Si Tú La Ves,Nicky Jam,1686,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,1/9/2018,sv
2362,58,Too Good At Goodbyes,Sam Smith,1686,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1/9/2018,sv
2363,59,Krippy Kush,Farruko,1668,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9,1/9/2018,sv
2364,60,La Formula (feat. Chris Jeday),De La Ghetto,1666,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT,1/9/2018,sv
2365,61,Hey DJ,CNCO,1661,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl,1/9/2018,sv
2366,62,Por Hacerme el Bueno,Bacilos,1654,https://open.spotify.com/track/5kTBmo3zNcnlm6saZRFrHR,1/9/2018,sv
2367,63,Movimiento Naranja Regional,Movimiento Ciudadano,1654,https://open.spotify.com/track/5u9HlSPeBN7W79Y91WPEYK,1/9/2018,sv
2368,64,Besos En Guerra,Morat,1636,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx,1/9/2018,sv
2369,65,Ahora Me Llama,Karol G,1634,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ,1/9/2018,sv
2370,66,Otra Vez (feat. J Balvin),Zion & Lennox,1625,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,1/9/2018,sv
2371,67,El Color de Tus Ojos,Banda Sinaloense MS de Sergio Lizárraga,1577,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,1/9/2018,sv
2372,68,Dusk Till Dawn - Radio Edit,ZAYN,1554,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,1/9/2018,sv
2373,69,Congratulations,Post Malone,1528,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,1/9/2018,sv
2374,70,La Modelo,Ozuna,1527,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,1/9/2018,sv
2375,71,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,1498,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY,1/9/2018,sv
2376,72,Besándote,Piso 21,1497,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h,1/9/2018,sv
2377,73,Something Just Like This,The Chainsmokers,1488,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,1/9/2018,sv
2378,74,Soy Peor,Bad Bunny,1472,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,1/9/2018,sv
2379,75,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1470,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,1/9/2018,sv
2380,76,El Granjero,Arcangel,1457,https://open.spotify.com/track/7k3SjypJ8lF9WWu8Op0We0,1/9/2018,sv
2381,77,Todo Comienza en la Disco,Wisin,1394,https://open.spotify.com/track/3a2aBKuvgP1qHo3BqU3lGh,1/9/2018,sv
2382,78,Silence,Marshmello,1369,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,1/9/2018,sv
2383,79,Olha a Explosão,MC Kevinho,1355,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn,1/9/2018,sv
2384,80,Believer,Imagine Dragons,1352,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,1/9/2018,sv
2385,81,Cásate Conmigo,Silvestre Dangond,1334,https://open.spotify.com/track/6f4UPdDBQONKJBRqwZGjaJ,1/9/2018,sv
2386,82,La Rompe Corazones,Daddy Yankee,1305,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,1/9/2018,sv
2387,83,Me Llamas (feat. Maluma) - Remix,Piso 21,1300,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,1/9/2018,sv
2388,84,Me Mata,Bad Bunny,1299,https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP,1/9/2018,sv
2389,85,Thinking Out Loud,Ed Sheeran,1297,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/9/2018,sv
2390,86,Closer,The Chainsmokers,1293,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/9/2018,sv
2391,87,Despacito (Featuring Daddy Yankee),Luis Fonsi,1292,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,1/9/2018,sv
2392,88,Faded,Alan Walker,1285,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,1/9/2018,sv
2393,89,Scared to Be Lonely,Martin Garrix,1280,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,1/9/2018,sv
2394,90,Bebe (feat. Anuel AA),Ozuna,1269,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN,1/9/2018,sv
2395,91,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1257,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,1/9/2018,sv
2396,92,Finesse (Remix) [feat. Cardi B],Bruno Mars,1237,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,1/9/2018,sv
2397,93,That's What I Like,Bruno Mars,1216,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,1/9/2018,sv
2398,94,It Ain't Me (with Selena Gomez),Kygo,1204,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,1/9/2018,sv
2399,95,Attention,Charlie Puth,1194,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,1/9/2018,sv
2400,96,Feels,Calvin Harris,1192,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,1/9/2018,sv
2401,97,Him & I (with Halsey),G-Eazy,1191,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,1/9/2018,sv
2402,98,No Te Hagas,Jory Boy,1160,https://open.spotify.com/track/5hKjEpYrJIJs6uPl7zw6Y6,1/9/2018,sv
2403,99,100 Años,Ha*Ash,1139,https://open.spotify.com/track/4gJzpOMYyOpVnbDXlT5aWL,1/9/2018,sv
2404,100,Netflixxx,Brytiago,1138,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,1/9/2018,sv
2405,101,Sigo Extrañándote,J Balvin,1136,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,1/9/2018,sv
2406,102,Bonita - Remix,J Balvin,1135,https://open.spotify.com/track/400nZFg9JEXd9DTBJf1PE3,1/9/2018,sv
2407,103,HUMBLE.,Kendrick Lamar,1127,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,1/9/2018,sv
2408,104,Let Me Love You,DJ Snake,1126,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/9/2018,sv
2409,105,Si Tu Novio Te Deja Sola,J Balvin,1119,https://open.spotify.com/track/0RFFFGtPn6a58RHY3ccVYX,1/9/2018,sv
2410,106,Photograph,Ed Sheeran,1111,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/9/2018,sv
2411,107,Diabla - Official Remix,Farruko,1110,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR,1/9/2018,sv
2412,108,Friends (with BloodPop®),Justin Bieber,1109,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,1/9/2018,sv
2413,109,Por Pura Curiosidad,Fonseca,1108,https://open.spotify.com/track/1kLTaKK1qbtGuxggUtz8iz,1/9/2018,sv
2414,110,Imitadora,Romeo Santos,1092,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe,1/9/2018,sv
2415,111,XO TOUR Llif3,Lil Uzi Vert,1083,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,1/9/2018,sv
2416,112,River (feat. Ed Sheeran),Eminem,1069,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,1/9/2018,sv
2417,113,"Tu No Metes Cabra Remix (feat. Daddy Yankee, Anuel AA & Cosculluela)",Bad Bunny,1059,https://open.spotify.com/track/0QQNA8bZqefrGfsShzlZkb,1/9/2018,sv
2418,114,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1050,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/9/2018,sv
2419,115,No Limit,G-Eazy,1049,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,1/9/2018,sv
2420,116,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,1046,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,1/9/2018,sv
2421,117,There's Nothing Holdin' Me Back,Shawn Mendes,1040,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,1/9/2018,sv
2422,118,Look What You Made Me Do,Taylor Swift,1036,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,1/9/2018,sv
2423,119,Háblame Bajito,Abraham Mateo,1036,https://open.spotify.com/track/1s46xFwjfRUkRlPlX3PwPk,1/9/2018,sv
2424,120,I Feel It Coming,The Weeknd,1034,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,1/9/2018,sv
2425,121,Me Acostumbre (feat. Bad Bunny),Arcangel,1022,https://open.spotify.com/track/2FIm6YsSGL5acOqSuJDh5s,1/9/2018,sv
2426,122,Un Ratito Mas,Bryant Myers,1019,https://open.spotify.com/track/21lnmphofXWWeSSx0PEMjc,1/9/2018,sv
2427,123,Solo,Amenazzy,1016,https://open.spotify.com/track/6zkgZ1pA4xHLMLgPXaF0Rk,1/9/2018,sv
2428,124,Never Be the Same,Camila Cabello,1016,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,1/9/2018,sv
2429,125,El Amante,Nicky Jam,1011,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,1/9/2018,sv
2430,126,"Amor, Amor, Amor",Jennifer Lopez,1010,https://open.spotify.com/track/7h9sdbDEBfkWSmO4mzGED6,1/9/2018,sv
2431,127,Si Tu Lo Dejas,Rvssian,1002,https://open.spotify.com/track/2naJy8SKJ27gj6ZhRPDKaz,1/9/2018,sv
2432,1,Dejala Que Vuelva (feat. Manuel Turizo),Piso 21,24730,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,1/9/2018,cr
2433,2,Se Preparó,Ozuna,21086,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,1/9/2018,cr
2434,3,Sensualidad,Bad Bunny,20481,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1/9/2018,cr
2435,4,Criminal,Natti Natasha,20369,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,1/9/2018,cr
2436,5,Quiero Repetir,Ozuna,19625,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,1/9/2018,cr
2437,6,Echame La Culpa,Luis Fonsi,17046,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,1/9/2018,cr
2438,7,Corazon,Maluma,17032,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,1/9/2018,cr
2439,8,Que Va,Alex Sensation,15024,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,1/9/2018,cr
2440,9,Olha a Explosão,MC Kevinho,14516,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn,1/9/2018,cr
2441,10,Downtown,Anitta,14324,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,1/9/2018,cr
2442,11,Mayores,Becky G,13280,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,1/9/2018,cr
2443,12,Me Rehúso,Danny Ocean,13105,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,1/9/2018,cr
2444,13,Suena El Dembow,Joey Montana,12278,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,1/9/2018,cr
2445,14,rockstar,Post Malone,12204,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,1/9/2018,cr
2446,15,Síguelo Bailando,Ozuna,12146,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,1/9/2018,cr
2447,16,Escápate Conmigo,Wisin,11844,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,1/9/2018,cr
2448,17,El Farsante,Ozuna,11636,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ,1/9/2018,cr
2449,18,New Rules,Dua Lipa,11413,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,1/9/2018,cr
2450,19,Robarte un Beso,Carlos Vives,11410,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,1/9/2018,cr
2451,20,Havana,Camila Cabello,11194,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1/9/2018,cr
2452,21,Bella y Sensual,Romeo Santos,11088,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,1/9/2018,cr
2453,22,Shape of You,Ed Sheeran,10762,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/9/2018,cr
2454,23,Perfect,Ed Sheeran,10468,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,1/9/2018,cr
2455,24,Una Lady Como Tú,Manuel Turizo,10455,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,1/9/2018,cr
2456,25,La Modelo,Ozuna,10201,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,1/9/2018,cr
2457,26,SUTRA,Sebastian Yatra,10094,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5,1/9/2018,cr
2458,27,Báilame - Remix,Nacho,10017,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,1/9/2018,cr
2459,28,Vuelve,Daddy Yankee,9963,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv,1/9/2018,cr
2460,29,Perro Fiel,Shakira,9951,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,1/9/2018,cr
2461,30,Tú Foto,Ozuna,9754,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf,1/9/2018,cr
2462,31,3 A.M.,Jesse & Joy,9460,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,1/9/2018,cr
2463,32,Ahora Dice,Chris Jeday,9419,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,1/9/2018,cr
2464,33,Mi Gente,J Balvin,9276,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,1/9/2018,cr
2465,34,Bonita,J Balvin,9171,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,1/9/2018,cr
2466,35,Too Good At Goodbyes,Sam Smith,9141,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1/9/2018,cr
2467,36,Explícale,Yandel,8638,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG,1/9/2018,cr
2468,37,What Lovers Do (feat. SZA),Maroon 5,7881,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,1/9/2018,cr
2469,38,Felices los 4,Maluma,7861,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,1/9/2018,cr
2470,39,Loco Enamorado,Abraham Mateo,7848,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,1/9/2018,cr
2471,40,Bum Bum Tam Tam,MC Fioti,7589,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,1/9/2018,cr
2472,41,Mamita,CNCO,7219,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq,1/9/2018,cr
2473,42,Dembow,Danny Ocean,7171,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,1/9/2018,cr
2474,43,Wolves,Selena Gomez,6979,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,1/9/2018,cr
2475,44,Havana - Remix,Camila Cabello,6917,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,1/9/2018,cr
2476,45,Gucci Gang,Lil Pump,6557,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,1/9/2018,cr
2477,46,Chambea,Bad Bunny,6401,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,1/9/2018,cr
2478,47,Hey DJ,CNCO,6331,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl,1/9/2018,cr
2479,48,Otra Vez (feat. J Balvin),Zion & Lennox,6206,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,1/9/2018,cr
2480,49,Si Tú La Ves,Nicky Jam,6188,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,1/9/2018,cr
2481,50,La Rompe Corazones,Daddy Yankee,6011,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,1/9/2018,cr
2482,51,#Natural,Paty Cantú,5476,https://open.spotify.com/track/6QY4K8DzL1HtAZbz7BGGOx,1/9/2018,cr
2483,52,Déjate Llevar,Juan Magán,5287,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,1/9/2018,cr
2484,53,Esperándote,Manuel Turizo,5279,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,1/9/2018,cr
2485,54,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,5213,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,1/9/2018,cr
2486,55,Thinking Out Loud,Ed Sheeran,5132,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/9/2018,cr
2487,56,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,5127,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,1/9/2018,cr
2488,57,Dusk Till Dawn - Radio Edit,ZAYN,5118,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,1/9/2018,cr
2489,58,Ahora Me Llama,Karol G,4916,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ,1/9/2018,cr
2490,59,Vivo Pensando En Ti,Felipe Peláez,4827,https://open.spotify.com/track/0H7cz1bR7w9PulJL7Na774,1/9/2018,cr
2491,60,That's What I Like,Bruno Mars,4809,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,1/9/2018,cr
2492,61,Me Llamas (feat. Maluma) - Remix,Piso 21,4791,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,1/9/2018,cr
2493,62,Finesse (Remix) [feat. Cardi B],Bruno Mars,4717,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,1/9/2018,cr
2494,63,Besame,Valentino,4691,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz,1/9/2018,cr
2495,64,Unforgettable,French Montana,4683,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,1/9/2018,cr
2496,65,Como Antes,Yandel,4606,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5,1/9/2018,cr
2497,66,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,4584,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,1/9/2018,cr
